0.000412
0.000446
0.000472
0.000493
0.000513
0.000537
0.000563
0.000593
0.000627
0.000664
0.000705
0.000748
0.000794
0.000845
0.000903
0.000968
0.001038
0.001113
0.001196
0.001287
0.001393
0.001516
0.001661
0.001826
0.002005
0.002198
0.002412
0.002648
0.002904
0.003182
0.003474
0.003767
0.004058
0.004352
0.00468
0.005038
0.005399
0.005757
0.006132
0.006554
0.007047
0.007616
0.008276
0.00903
0.009902
0.010878
0.011929
0.013052
0.014279
0.015702
0.017334
0.019117
0.021055
0.023201
0.02572
0.028613
0.031762
0.035159
0.038923
0.043293
0.04836
0.054047
0.060393
0.067511
0.075534
0.084578
0.094731
0.106047
0.11855
0.132249
0.14714
0.163209
0.180434
0.198784
0.217342
0.235821
0.253904
0.271255
0.287531
